還不	40
電源	40
湖中	40
鎮上	40
越來越少	40
出遠門	40
算	40
這棟	40
它會	40
滿滿地	40
在號	40
失陪	40
之下	40
一台	40
再也	40
急	40
問	40
開玩笑	40
敢	40
教訓	40
暫且	40
百分之	40
能帶	40
盒裡	40
產品	40
日子	40
排行榜	40
成績	40
看出	40
燃起	40
好大	40
借	40
不算	40
不如	40
風景	40
呼呼大睡	40
過度	40
辦到	40
在內	40
我並	40
總會	40
寶可夢像	40
解說	40
皆	40
福	40
寶可夢才行	40
哪些	40
速度慢	40
我給	40
館內	40
心思	40
有顆	40
這套	40
以來	40
熟練地	40
之地	40
壁畫	40
大事	40
攪局	40
唱	40
如此一來	40
祖母	40
獨佔	40
來來來	40
發表	40
爸爸媽媽	40
第一個	40
呱	40
卻是	40
相通	40
報導	40
威嚴	40
沒用	40
萬物	40
床	40
鋪	40
勇氣	40
登上	40
救出	40
實驗	40
資深	40
李	40
專區	40
精選	40
購物	40
按摩	40
有件	40
招	40
街上	40
碰觸	40
島上	40
好煩	40
客號	40
學	40
警察	40
對待	40
奉陪	40
信賴	40
王子	40
這輩子	40
一眼	40
越慢	40
打擾	40
古老	40
體會	40
專注	40
啥	40
讀書	40
重獲	40
要選	40
好玩	40
和豐	40
贏的	40
滾燙	40
愛用	40
中寶可夢	40
給人	40
酥麻	40
一條	40
升降機	40
走到	40
正確	40
換取	40
嚼	40
這句	40
也好	40
深厚	40
手提箱	40
饒恕	40
樂意	40
無盡	40
行人	40
使得	40
乃	40
琦	40
正義	40
湯姆	40
咳咳	40
制服	40
媽咪	40
歌曲	40
攝影機	40
砰	40
量	40
歡樂	40
落空	40
健壯	40
終結	40
疏忽大意	40
噗嚕嚕	40
一局	40
晴天	40
看法	40
爆胎	40
陪陪	40
得來	40
活蹦亂跳	40
輸過	40
大雪	40
泳裝	40
戰後	40
託付給	40
新暱	40
散布	40
咕咚咕咚	40
看著剛	40
不輸給	40
小玉	40
並回	40
在此期間	40
四角形	40
梯形	40
日光	40
剪刀	40
分離	40
筆畫	40
拍擊	40
重拳	40
聚寶	40
功	40
斷頭	40
劍舞	40
起風	40
摔打	40
藤鞭	40
亂擊	40
泰山壓頂	40
搖尾巴	40
針	40
水槍	40
幻象	40
踢倒	40
快刀	40
麻痺粉	40
催眠術	40
魔影	40
煙幕	40
聚氣	40
舌	40
失憶	40
飛膝	40
大蛇	40
食夢	40
惡魔	40
神鳥	40
猛擊	40
躍起	40
回力	40
鏢	40
岩崩	40
三重	40
心之眼	40
打鼾	40
氣旋	40
起死回生	40
鬼面	40
腹鼓	40
電磁炮	40
虛張聲勢	40
喝牛奶	40
連斬	40
鋼翼	40
痛楚	40
之火	40
爆裂	40
角擊	40
龍息	40
接棒	40
鐵尾	40
借力	40
晨光	40
鏡面反射	40
神速	40
圍攻	40
擊掌	40
熱風	40
鬼火	40
臨別	40
蠻力	40
報復	40
蠻幹	40
螢火	40
巨聲	40
假哭	40
神通	40
絕對零度	40
濁流	40
機關槍	40
燕返	40
冰錐	40
鐵壁	40
健美	40
毒尾	40
葉刃	40
龍之舞	40
突進	40
鹽水	40
近	40
身戰	40
仿效	40
突襲	40
衝鋒	40
發勁	40
導彈	40
暗襲	40
剪	40
蟲鳴	40
勇鳥	40
掉包	40
雪崩	40
冰礫	40
噴煙	40
鞭打	40
毒刃	40
鐵頭	40
打草	40
制裁	40
光礫	40
木槌	40
亞空裂	40
潛襲	40
山嵐	40
重磅	40
浸水	40
蓄能焰襲	40
酸液	40
欺詐	40
之煙	40
禍不單行	40
雜技	40
鏡面	40
搏命	40
煉獄	40
重踏	40
冰息	40
龍尾	40
攪拌器	40
墜擊	40
潛靈	40
落英繽紛	40
冷凍乾燥	40
鮮花	40
圓瞳	40
根源	40
畫龍點睛	40
之角	40
裂破	40
撲擊	40
毒絲	40
龍錘	40
倒下	40
擺脫	40
破	40
縮	40
勢頭	40
撐住	40
燒掉	40
處於	40
半夢半醒	40
賀忍	40
體	40
收穫	40
外套	40
輕	40
製造者	40
渦輪	40
越少	40
念力波	40
寶可夢蛋	40
步	39
祝	39
板	39
鮮豔	39
並在	39
能令	39
這麼一來	39
越強	39
別看	39
裕	39
詳細	38
群	38
借用	38
抵達	38
公開	38
就會用	37
勝數	36
角撞	36
濁霧	36
劈瓦	36
龍爪	36
蟲咬	36
磨爪	36
巴投	36
用個	35
強嘛	35
放大	34
抱	34
要用	34
同一	34
團	34
死	34
請來	34
後來	34
一把	34
咿	34
但會	34
巨化	34
心齊	33
家緣	33
追上去	33
飛到	33
寶可夢才	33
那份	33
弱	33
第個	33
踏上	32
擋住	32
棲息地	32
多個	32
許許多多	32
取得	32
渡過	32
控制	32
較量	32
準確	32
當下	32
場所	32
多去	32
有所不同	32
寶可夢越	32
造訪	32
迸出	32
積極	32
我想	32
甜辣	32
苦澀	32
濃厚	32
科學家	32
問我	32
聽過	32
玩具	32
這根	32
似地	32
女兒	32
歲星	32
鎮星	32
悟松	32
瑪沙	32
調換	32
正面	32
骨碌	32
抱持	32
忽然	32
猛然	32
發呆	32
緩緩	32
伸展	32
展開	32
纏	32
搖擺	32
劇烈地	32
火熱	32
還未	32
搬家	32
用玉	32
一張	32
挖出來	32
某人	32
挖到	32
有大有小	32
設置	32
兩種	32
片刻	32
完全恢復	32
條件	32
收起	32
有利	32
走遍	32
基本	32
禮貌	32
最新	32
雷丘	32
力諾	32
臭臭	32
勇	32
豪力	32
椰蛋樹	32
瓢蟲	32
電燈	32
皇	32
妖	32
長毛	32
燕	32
大王	32
懶人	32
螢	32
呆	32
龍蝦	32
偶	32
太古	32
陸鯊	32
席多	32
藍恩	32
鬼	32
達摩	32
死神	32
小鳥	32
栗鼠	32
燈火	32
泥偶	32
巨人	32
妙	32
芙	32
王牌	32
飽	32
蕾	32
開出	32
太陽光	32
中間	32
包覆	32
煮	32
巧妙	32
清爽	32
呈現	32
畢克	32
佐助	32
戴亞	32
公布	32
共有	32
演出成功	32
自行	32
流過	32
最高潮	32
事先	32
單獨	32
難度	32
人數	32
標準	32
之殿	32
槍之柱	32
閘口	32
歸途	32
送行	32
之泉	32
隱泉	32
破海	32
獵人	32
溫泉	32
冰河	32
身高	32
中斷	32
拒絕	32
兩位	32
齊	32
樓層	32
友好度	32
數計	32
計時器	32
懷舊	32
頒此	32
以資鼓勵	32
街	32
發芽	32
丟掉	32
攪	32
慢	32
灑出	32
箭頭	32
裡等	32
甜美	32
苦戰	32
萬年	32
壽命	32
蓬鬆	32
深受	32
鐵板	32
蛻皮	32
花圃	32
強風	32
壞	32
忙碌	32
過多	32
攻擊性	32
揮出	32
電線	32
深山	32
分開	32
飛來飛去	32
額頭	32
毫不	32
纏住	32
山路	32
險峻	32
為食	32
搶奪	32
珍稀	32
後方	32
粉碎	32
陰影	32
尾鰭	32
河底	32
築巢	32
熱浪	32
撕碎	32
筆直	32
載著	32
重組	32
先進	32
滅絕	32
目擊者	32
蛻下	32
學者	32
看清	32
一對	32
故意	32
早晨	32
追著	32
智能	32
窺視	32
手腳	32
蜜糖	32
手掌	32
靈敏	32
程式	32
著用	32
碰	32
一圈圈	32
污水	32
岩盤	32
海溝	32
手腕	32
大型	32
盯上	32
對岸	32
滑行	32
職業	32
心臟	32
同等	32
卡車	32
鍛鍊身體	32
打飛	32
朝著	32
住所	32
陰暗處	32
深度	32
步伐	32
受不了	32
交戰	32
遺跡裡	32
堅固	32
吊	32
通知	32
富有	32
嚴寒	32
年來	32
從而	32
組合而成	32
零下	32
爬	32
熄滅	32
鳴叫	32
採集	32
喉嚨	32
毫不在意	32
惡臭	32
積雪	32
澄澈	32
禮節	32
天線	32
世上	32
流傳	32
化身	32
波浪	32
很長	32
停下來	32
毒氣	32
夜晚	32
避免	32
監視	32
海風	32
步調	32
龐大	32
輕盈	32
走來	32
迷惑	32
趁機	32
周遭	32
加深	32
還給	32
總而言之	32
實說	32
之柱	32
我問	32
砂鎮	32
買好	32
擺著	32
有位	32
年紀輕輕	32
印象	32
從事	32
充實	32
這下	32
衝出去	32
寶可夢成	32
平安無事	32
解釋	32
唸	32
說明書	32
留下來	32
共同	32
市裡	32
一道	32
幾張	32
答錯	32
外形	32
這群	32
好看	32
友善	32
打個	32
社長	32
我寶可夢	32
傳授	32
老頭	32
老公	32
著寶可	32
猶豫不決	32
肉眼	32
計數	32
中獎	32
第一名	32
感謝您	32
繞	32
不快	32
悠閒地	32
攻擊力	32
皮卡皮	32
值得	32
聖地	32
合得來	32
一戰	32
分明	32
無所謂	32
連我	32
燙	32
幾隻	32
掌管	32
河水	32
陳列	32
幾分	32
有多強	32
交付	32
立即	32
還難	32
擊碎	32
這不	32
消沉	32
沒差	32
花田裡	32
人來	32
得救	32
踏進	32
疲憊	32
包含	32
優點	32
一遍	32
灌注	32
心愛	32
沿著	32
探險家	32
託	32
複數	32
苦頭	32
變好	32
答謝	32
完畢	32
手邊	32
有效	32
這項	32
很不簡單	32
一項	32
話雖如此	32
別來	32
異次元	32
都將	32
無妨	32
鎮靜	32
硬是	32
這顆	32
加強	32
當上	32
慘兮兮	32
可憐	32
信心	32
睡午覺	32
協調	32
熱鬧	32
何方神聖	32
從來沒	32
身手	32
獨處	32
摔倒	32
會帶	32
隨便	32
超大	32
萬事	32
看好	32
門	32
救	32
雪恥	32
防禦力	32
佔	32
市是	32
滿載	32
欲	32
激流	32
一套	32
剩餘	32
教給	32
慌張	32
而言	32
搞不好	32
段	32
違抗	32
孫女	32
整面	32
旅館	32
書架上	32
搖	32
之時	32
民間傳說	32
厚重	32
底下	32
丟了	32
回禮	32
勇者	32
一面	32
少女	32
心理準備	32
這家	32
滴答	32
閃	32
奮戰	32
我過	32
上下	32
迎接	32
選得	32
會選	32
身後	32
粗心大意	32
酣睡	32
只顧	32
閃閃	32
年紀	32
自我介紹	32
克服	32
兼具	32
沉著	32
留存	32
花園	32
日積月累	32
唯有	32
老爸	32
護理	32
噴發	32
傷心	32
預測	32
非得	32
絕不允許	32
過我	32
獨當一面	32
逃掉	32
砍斷	32
化成	32
潛力	32
不已	32
推動	32
泡影	32
評定	32
敗北	32
掩護	32
動彈不得	32
急急忙忙	32
偉業	32
憧憬	32
投入	32
絲毫	32
上浮	32
彈出來	32
刺麻	32
色彩繽紛	32
看似	32
霧氣	32
向外	32
繽紛	32
捲起	32
揚起	32
粗糙	32
一棟	32
永不	32
水資源	32
五月	32
大輔	32
千惠	32
靈芝	32
千穗美	32
莎梨娜	32
基文	32
春樹	32
真冬	32
千尋	32
茉兒	32
淚兒	32
定光	32
義德	32
鈴音	32
翔	32
嫻慧	32
小駿	32
光河	32
濟	32
紗耶	32
俊明	32
比基尼	32
囂張	32
打發	32
嚓	32
告退	32
感冒	32
姿勢	32
重量	32
甘拜下風	32
暗示	32
睜大眼睛	32
大尾	32
捉住	32
打寶可夢	32
噠	32
咿呀	32
打成	32
怎	32
分分秒秒	32
承蒙	32
根本無法	32
完整	32
上蟲	32
萬全	32
溜走	32
輸家	32
便當	32
無話可說	32
起見	32
重逢	32
熱心	32
跟不上	32
結果顯示	32
字強	32
淚如雨下	32
雨女	32
媽呀	32
著泳圈	32
悠悠	32
腳掌心	32
這就	32
震撼力	32
看不清	32
美食	32
拍攝	32
新鮮	32
謝謝你們	32
信給	32
創下	32
感言	32
贊助	32
珠寶	32
針對	32
生機	32
閃著	32
後電	32
後蟲	32
巨爪	32
屏氣凝神	32
增厚	32
激怒	32
暴雷	32
脫身	32
擾亂	32
匯聚	32
張大	32
歪腦筋	32
活化	32
微弱	32
戰舞	32
毒性	32
打結	32
絆倒	32
一個點	32
毆打	32
上方	32
徹底清除	32
聚氣時	32
因凸	32
凸	32
常規	32
吸到	32
怒氣	32
高高地	32
強光	32
套	32
水環	32
水環回	32
寄生植物	32
聚精會神	32
施放	32
萬眾	32
矚目	32
吵醒	32
屹立不動	32
脫離	32
施展	32
拖出來	32
扎進	32
行為	32
過猛	32
身輕如燕	32
四散	32
小智版甲	32
發出聲音	32
張開	32
暴雨	32
化學變化	32
持久	32
箱子	32
折疊式	32
英雄	32
煙囪	32
皇家	32
烏拉	32
本來面目	32
實體化	32
揮舞	32
但特	32
攻則	32
特防則	32
歐尼	32
田地	32
可於	32
官方網站	32
矮	32
戰樹	32
勝出	32
無視	32
搶先	32
穿越時空	32
困在	32
迅雷不及掩耳之勢	32
鑽錐寶可夢	32
狀寶可夢	32
師	31
提	31
請到	31
種下	31
不去	31
太快	31
電能	31
藏著	31
好來	31
這般	31
打不贏	31
能給	31
冷到	31
數	31
好弱	31
寶可夢秀	31
上網	30
姆	30
吩咐	30
吸入	30
轉的	30
興奮不已	30
辦	30
多加	30
排名	30
份	30
空位	30
最多	29
所見	29
室內	28
請進	28
攀	28
戰是	28
年月日	28
滋	28
紀念品	28
熱戀	28
用極	28
縮小	26
騎乘	26
著會	26
所有人	26
心地善良	26
神情	26
高低	26
開	25
時用	25
靜靜	25
先去	25
前要	25
用電	25
沙	25
房子	24
解開	24
要求	24
這趟	24
提出	24
設有	24
觸	24
擋	24
獨木橋	24
流過來	24
並非	24
挖掘出	24
較大	24
舒適	24
躲藏	24
秘巢裡	24
沙地	24
換到	24
圖	24
特效	24
喜好	24
一一	24
記錄下來	24
招式來	24
障礙物	24
詳情	24
初訓家	24
群組內	24
好球	24
心之廳	24
辣澀	24
辣甜	24
辣苦	24
辣酸寶芬	24
辣寶芬	24
甜寶芬	24
苦寶芬	24
甜澀	24
甜苦	24
甜酸	24
苦辣寶芬	24
苦甜	24
苦酸寶芬	24
酸辣	24
酸澀	24
酸甜	24
酸苦	24
膩口	24
難吃	24
中放	24
寶可夢洛	24
正要	24
舊	24
的電	24
四處尋找	24
湧	24
飛奔	24
好多好多	24
那裡面	24
現慕	24
阿蜜	24
青名	24
哥達	24
姆克鳥	24
撕除	24
雀躍	24
滿臉	24
打滾	24
招呼	24
抖動	24
搖搖晃晃	24
下面	24
慌慌張張	24
昏昏欲睡	24
聆聽	24
正看	24
貼到	24
嚇了一跳	24
顫抖	24
刺刺	24
伸	24
抬起	24
將到	24
給出	24
都行	24
比如說	24
先到	24
相會	24
我心	24
百倍	24
昏暗	24
早安	24
找找看	24
打碎	24
少見	24
送來	24
用場	24
篩選	24
重置	24
太高興	24
大比鳥	24
拉斯特	24
利	24
鬼斯通	24
安	24
丁	24
雀	24
千針魚	24
小山	24
魯比	24
小童	24
橡實	24
狡猾	24
溜溜	24
獺	24
猿	24
妞妞	24
落雷	24
利牙	24
蟻	24
小兵	24
醜醜	24
夜	24
鈴	24
冰鬼護	24
寶貝	24
祈	24
姆克兒	24
銅鏡	24
魔尼尼	24
雪笠	24
雷吉奇	24
卡斯	24
高傲	24
流氓	24
哥德	24
雙	24
輕飄飄	24
小魚	24
雪花	24
功夫	24
酋雷姆	24
胖胖	24
坐騎	24
熊貓	24
摔角	24
少	24
好勝	24
仔	24
炎	24
頭目	24
雪暴	24
靈幽馬	24
捲曲	24
風味	24
恩惠	24
迸發	24
富含	24
辛辣	24
藉以	24
顆粒	24
內將	24
嚐	24
些許	24
乾	24
濕氣	24
茁壯	24
強勁	24
不住	24
要命	24
特有	24
纖維	24
新品種	24
自古以來	24
即會	24
新芽	24
奈	24
魁梧	24
彩子	24
訊息	24
正式	24
由名	24
通力合作	24
亮眼	24
連鎖	24
照	24
解散	24
異文	24
合眾	24
東北	24
銀行	24
地標	24
平凡	24
報社	24
尊爵會	24
就位	24
傑出	24
再給	24
場合	24
方面	24
大好機會	24
寶可夢到	24
同意	24
符合	24
室	24
三隻	24
同樂	24
功績	24
園藝	24
空空如也	24
鼓起	24
大朵	24
第二天	24
夜裡	24
長壽	24
大炮	24
貫穿	24
臭氣	24
襲的	24
放下	24
將其	24
背部	24
探查	24
角來	24
搖籃曲	24
極佳	24
血液	24
外	24
臭味	24
沾到	24
閃閃發亮	24
揍	24
扁	24
下達	24
威風凜凜	24
絕大部分	24
反應遲鈍	24
類似	24
分裂	24
冰山	24
雪白	24
緊閉	24
抽動	24
是剛	24
睡醒	24
原樣	24
太重	24
頭骨	24
兇暴	24
還輕	24
臭	24
撞倒	24
臉孔	24
養育	24
深夜	24
時分	24
著像	24
鬆開	24
暴躁	24
存活	24
水融	24
暢游	24
之所以	24
太大	24
幻之寶可夢	24
岸邊	24
聞到	24
花草	24
除非	24
追趕	24
一網打盡	24
灑下	24
日復一日	24
觸摸	24
信號	24
季節	24
水草	24
臣服於	24
掉下來	24
夏天	24
環視	24
媲美	24
頂尖	24
嚇人	24
先有	24
黑黑的	24
推測	24
然而	24
樹液	24
搶走	24
周邊	24
南方	24
逼入	24
成年人	24
高大	24
清澈	24
飛出去	24
發狂	24
河流	24
繪製	24
燒成	24
命令	24
直線	24
防止	24
搗蛋鬼	24
情不自禁	24
起舞	24
團扇	24
掀起	24
房屋	24
以倍	24
寄宿	24
傳到	24
隨處可見	24
斷	24
不由自主	24
糧食	24
鐵礦	24
描繪	24
記號	24
以會	24
別名	24
惡霸	24
換氣	24
跳來跳去	24
斑點	24
高音	24
哼唱	24
夜裡會	24
抓住	24
掙脫	24
意識	24
池塘	24
退潮	24
鬥爭	24
心中	24
極其	24
成排	24
心懷	24
裝甲	24
浮冰	24
厚厚的	24
那顆	24
億	24
壓力	24
疊起	24
擴張	24
獨特	24
凶猛	24
飛散	24
脫	24
軟綿綿	24
進食	24
毛皮	24
屁股	24
調節	24
孔洞	24
毒囊	24
天色	24
捲住	24
凍得	24
重視	24
湖底	24
平衡	24
粒子	24
寧靜	24
用到	24
碰上	24
靜靜地	24
硬化	24
難懂	24
飛躍	24
式	24
膽量	24
升起	24
吸附	24
任憑	24
相稱	24
尋求	24
燃料	24
雨淋	24
匹敵	24
折斷	24
輕輕鬆鬆	24
可說是	24
舞者	24
叢林	24
用光	24
雨水	24
埋伏	24
得以	24
徘徊	24
傳聞	24
最早	24
企鵝	24
追尋	24
之謎	24
走進	24
罵	24
通行	24
等不及	24
重點	24
更遠	24
那樣一來	24
能比	24
想給	24
妹妹	24
生日快樂	24
真急	24
裡都	24
賣出	24
真好	24
耗盡	24
任意	24
我剛	24
先不提	24
報告	24
種寶可夢	24
還沒到	24
權威	24
正常	24
趕不上	24
老樣子	24
孫子	24
遊戲機	24
除此之外	24
快來	24
要罰	24
新葉	24
一下子	24
推	24
台上	24
飯時	24
熟悉	24
開鑿	24
哈囉	24
數數	24
用寶可	24
答題	24
勸	24
交出來	24
難怪	24
專程	24
第一步	24
那群	24
進寶	24
徵求	24
倒數	24
日期	24
以內	24
把握	24
消除	24
格	24
步數	24
相符	24
忘掉	24
恭候	24
多時	24
搭配	24
樓梯	24
天大	24
內行人	24
本日	24
幾樓	24
上樓	24
起步	24
剋	24
人知	24
告辭	24
衝刺	24
嘖	24
通風口	24
大喊	24
土堆	24
堆	24
補充	24
排列	24
五顏六色	24
品味	24
說好	24
很想	24
木製	24
運送	24
用過	24
好好看	24
做起	24
付出	24
還算	24
花花世界	24
買不到	24
道謝	24
塗	24
不准	24
外星人	24
摸起來	24
這裡會	24
共生	24
這台	24
地板	24
腦筋	24
恰摩	24
既然如此	24
帽子	24
交手	24
熱血	24
熱忱	24
造型	24
神清氣爽	24
姓名	24
兜風	24
回寶可夢	24
早點	24
老人家	24
不時	24
中藥	24
小路	24
交織	24
提示	24
正中間	24
藏不住	24
培養	24
提醒	24
先前	24
特挖	24
牢記	24
暢行無阻	24
幾種	24
吃力	24
掉落在	24
軟弱	24
聯手	24
與其	24
真本事	24
咧	24
失控	24
救救	24
別說	24
前去	24
充足	24
二話不說	24
老是	24
趴	24
寶座	24
結婚	24
其名	24
用功	24
運用	24
一大跳	24
關注	24
神魂顛倒	24
寵愛	24
隨時隨地	24
就夠	24
換上	24
別急	24
一較高下	24
但當	24
非常高興	24
寶可夢帶	24
兩者	24
很遠	24
中途	24
浪費時間	24
交代	24
報酬	24
至於	24
形容	24
稍作	24
鴨們	24
說起	24
能用	24
吹散	24
不休	24
原則	24
守則	24
對抗	24
浪費	24
化為	24
文章	24
間斷	24
壓制	24
關住	24
顧客	24
一招	24
看守	24
絕不	24
還讓	24
自言自語	24
跑得快	24
放水	24
刻意	24
熱	24
要花	24
不太會	24
說謊	24
來往	24
拼	24
便利	24
豪宅	24
無非	24
豪邸	24
配得	24
承認	24
銅像	24
三角形	24
還滿	24
擺	24
厭倦	24
雙胞胎	24
短暫	24
吉他手	24
幹嘛	24
鄉下	24
可能性	24
層次	24
知不知道	24
家裡	24
傳承	24
齊湖	24
舊書	24
那寶可夢	24
下定決心	24
男子漢	24
接	24
路途	24
放聲	24
這把	24
肉體	24
進口	24
另一端	24
大功告成	24
厚	24
結冰	24
面裝	24
東海	24
海灘	24
將寶可夢	24
莫名	24
未經	24
結凍	24
佩服	24
出航	24
冰晶	24
強到	24
有座	24
順帶	24
一提	24
哎喲	24
很美	24
閃邊	24
游得	24
亮亮的	24
接招	24
過招	24
隨時歡迎	24
好友	24
璀璨	24
來點	24
很配	24
照著	24
比寶可夢	24
還多	24
改造	24
個個	24
再贏	24
無趣	24
起勁	24
點燃	24
照耀	24
不用說	24
太嫩	24
起伏	24
百戰百勝	24
釣上	24
來訪	24
發行	24
發自內心	24
天涯海角	24
舶來品	24
添購	24
男生	24
身在	24
超棒	24
踏遍	24
一覽	24
他人	24
要贏	24
價值	24
撤退	24
獻上	24
交錯	24
打氣	24
輸贏	24
推開	24
凹凸不平	24
成果	24
目擊	24
戰會	24
頭髮	24
驚喜	24
秀	24
好處	24
終究	24
頂點	24
從剛	24
隱約	24
指揮	24
貨真價實	24
發展	24
許久	24
心聲	24
小星星	24
噴散	24
贈送給	24
煙火	24
茂盛	24
釣魚者	24
兩側	24
林	24
連接	24
下雪	24
而出	24
上上下下	24
火山灰	24
人士	24
豐沛	24
央	24
莎莉	24
隆正	24
天馬	24
美空	24
阿岳	24
淑	24
阿傑	24
茉理	24
阿守	24
加娜	24
牧特	24
孝彥	24
愛美	24
伸夫	24
克勝	24
惠奈	24
札克	24
昂流	24
正彥	24
遊	24
琉珂	24
五郎	24
時雄	24
義信	24
隆太	24
佐希子	24
珞	24
滑雪者	24
補習班	24
陽傘	24
學學	24
氣餒	24
騙人	24
幹得	24
盡力	24
撒	24
廚師	24
巨無霸	24
忍術	24
欺負	24
耶耶	24
住手	24
本少爺	24
拋到	24
呼哧呼哧	24
吉他	24
嘶吼	24
海浪	24
胸口	24
玩意兒	24
終點	24
跟得上	24
師傅	24
饒	24
專門	24
逃	24
手拉手	24
心連心	24
看不清楚	24
戰略	24
雙手	24
賭局	24
小少爺	24
小姑娘	24
進攻	24
油門	24
多謝	24
不該	24
網友	24
爹娘	24
的強	24
苗頭	24
對勁	24
面熟	24
空有	24
白費	24
吐	24
極速	24
整年	24
敵不過	24
一幅	24
小毛頭	24
嚇傻	24
這身	24
心神不寧	24
躲起來	24
多強	24
調查結果	24
女生	24
標誌	24
天天	24
比登	24
上圍	24
沒中	24
挺順	24
不論是誰	24
一再	24
亂七八糟	24
萬無一失	24
競技	24
走向	24
煥然一新	24
相襯	24
互相幫助	24
光靠	24
魚寶可夢	24
靈活運用	24
機關	24
投降	24
闖到	24
不服輸	24
一如	24
拍出	24
煩躁	24
歸屬	24
湧上	24
懲罰	24
數值	24
心碎	24
人大	24
嚴格	24
狂人	24
拋棄	24
寶可夢都還	24
熊熊燃燒	24
強而有力	24
激動	24
上桌	24
敬	24
開動	24
熱量	24
聽著	24
電視機	24
型	24
啪啪	24
一睹	24
單元	24
戰塔裡	24
得意	24
惡作劇	24
交響樂	24
就是說	24
皺痕	24
紅光	24
封存	24
孤獨	24
下手	24
戲弄	24
時向	24
難以使用	24
降落	24
負傷	24
一半左右	24
空氣阻力	24
沒完沒了	24
將大	24
熟睡中	24
火大並	24
吹開	24
替換成	24
精力	24
大吵大鬧	24
變輕	24
變弱	24
平手	24
變形	24
少時	24
塔中	24
遵守	24
這支	24
坦率	24
備份	24
性能	24
最大值	24
銀輝	24
手感	24
初始狀態	24
尖	24
感激	24
淵源	24
投遞	24
信件	24
遺失	24
墜	24
縫影	24
金勾臂	24
詠歎調	24
之怒	24
偷盜	24
閃衝	24
空隙	24
震耳欲聾	24
重越	24
茶會	24
獻給	24
版本	24
寶可夢後再試	24
請過	24
分配	24
奪冠	24
某地	24
錦標賽	24
名次	24
遲鈍	24
不屈	24
緊張感	24
暗黑	24
螺旋	24
率會	24
失效	24
退回	24
誘使	24
歌聲	24
強酸	24
親吻	24
相加	24
加農炮	24
誓約	24
緊咬	24
花寶可夢	24
雙殼	24
貝寶	24
棉草	24
沼魚	24
鐵鎧寶可夢	24
圖示	24
咋	24
存	23
聞著	23
刺中	23
胃	23
電囊	23
等到	23
說來	23
教教	23
替	23
嚇了	23
來給	23
很要	23
敗戰	23
都贏	23
謝	23
正因	23
米沙	23
會極	23
乘著風	22
蛋裡	22
店員	22
那先	22
還請	22
打得	22
群組裡	22
治好	22
那好	22
東西南北	22
嘰咕	22
輸是贏	22
秋	22
喬	22
時則	22
背	22
嘩啦	22
泳姿	22
閒晃	21
一頁	20
霧	20
嘰	20
不看	18
開口	18
幫寶可夢回	18
風中	18
呼朋引	18
寶可夢中	18
吹奏	18
洞裡	18
乘	18
路邊	18
個別	18
寶可夢長	18
人稱	18
戰來	18
人能	18
真叫人	18
家要	18
茁壯成長	18
迷作	18
時要	17
在野	17
原市	17
風吹	17
寶可夢先	17
極少數	17
笛聲	17
先用	17
以寶可夢	17
請多關照	17
從來	17
卡皮卡	17
說出	17
場寶可夢	17
隊為	17
下樹果	17
給了	17
又強	17
看待	17
前先	17
著想	17
戰好	17
謎題	16
去路	16
你將	16
並讓	16
自動記錄	16
取回	16
內有	16
面向	16
當有	16
多到	16
檔則	16
燒焦	16
以成	16
有助於	16
小心謹慎	16
區分	16
請多加	16
石盒裡	16
地表	16
座落在	16
若要	16
寰宇	16
網	16
地被	16
動用	16
從寶可夢	16
判定	16
若寶可夢	16
增進	16
本領	16
蒞臨	16
放到	16
偶然	16
冥	16
便是	16
一片空白	16
時常	16
說法	16
多久	16
劈啪	16
正當	16
取名	16
摸	16
相連	16
驚嚇過度	16
嘴邊	16
棄置	16
場裡	16
那時	16
奇特	16
換句話說	16
保重	16
叮嚀	16
小黃	16
步邁	16
文子	16
研究員	16
音效	16
設計師	16
撕	16
清單	16
轉向	16
垂了下來	16
地靠	16
轉過	16
笑了笑	16
生起	16
氣來	16
熊熊	16
有點累	16
張開嘴巴	16
挺直	16
悠哉	16
打顫	16
鼓足	16
圈	16
點頭	16
地飛	16
熱身運動	16
一跤	16
勉強	16
強忍	16
厭惡	16
口	16
冷氣	16
陣陣	16
效率	16
問問	16
領了	16
有事	16
洞	16
填上	16
裡放	16
好運	16
好難	16
互相合作	16
有效率	16
邊看	16
邊走	16
莫過於	16
先回到	16
拿玉給	16
埋著	16
哪些地方	16
需求	16
碎	16
過石盒	16
越多越好	16
帶到	16
樸素	16
建有	16
視角	16
運走	16
用些	16
挖牆	16
冰湖	16
寶可夢累	16
艦	16
搭建	16
寬	16
板子	16
越多作	16
上手	16
鐵甲	16
巴大蝶	16
鐵殼	16
比比	16
大嘴雀	16
阿柏怪	16
山王	16
尼多娜	16
尼多	16
皮可西	16
九尾	16
胖可丁	16
大嘴蝠	16
霸王花	16
摩魯蛾	16
君	16
胡	16
口呆花	16
大食花	16
刺甲貝	16
引夢	16
拳郎	16
鑽角	16
犀獸	16
海刺	16
海星	16
哈克	16
火岩鼠	16
尾立	16
圓絲	16
蛛	16
阿利	16
多斯	16
燈籠	16
皮丘	16
基古	16
利羊	16
茸茸	16
羊	16
瑪力	16
露麗	16
日花怪	16
蜻	16
烏波	16
榛果	16
佛烈	16
托斯	16
布魯皇	16
壺壺	16
圈圈	16
信使	16
象	16
頓甲	16
